,プログラム実行日時,論文更新日時,論文リンク,PDFリンク,元論文タイトル,論文タイトル,元サマリ,サマリ,著者,事前付与ジャンル,ニューラルネットワーク,自然言語処理,マーケティング,画像解析,音声解析,強化学習
834,2017-03-28T14:11:05Z,2017-02-08T04:59:00Z,http://arxiv.org/abs/1702.02289v1,http://arxiv.org/pdf/1702.02289v1,Neural Network Based Speaker Classification and Verification Systems   with Enhanced Features,neural network base speaker classif verif system enhanc featur,"This work presents a novel framework based on feed-forward neural network for text-independent speaker classification and verification, two related systems of speaker recognition. With optimized features and model training, it achieves 100% classification rate in classification and less than 6% Equal Error Rate (ERR), using merely about 1 second and 5 seconds of data respectively. Features with stricter Voice Active Detection (VAD) than the regular one for speech recognition ensure extracting stronger voiced portion for speaker recognition, speaker-level mean and variance normalization helps to eliminate the discrepancy between samples from the same speaker. Both are proven to improve the system performance. In building the neural network speaker classifier, the network structure parameters are optimized with grid search and dynamically reduced regularization parameters are used to avoid training terminated in local minimum. It enables the training goes further with lower cost. In speaker verification, performance is improved with prediction score normalization, which rewards the speaker identity indices with distinct peaks and penalizes the weak ones with high scores but more competitors, and speaker-specific thresholding, which significantly reduces ERR in the ROC curve. TIMIT corpus with 8K sampling rate is used here. First 200 male speakers are used to train and test the classification performance. The testing files of them are used as in-domain registered speakers, while data from the remaining 126 male speakers are used as out-of-domain speakers, i.e. imposters in speaker verification.",work present novel framework base feed forward neural network text independ speaker classif verif two relat system speaker recognit optim featur model train achiev classif rate classif less equal error rate err use mere second second data respect featur stricter voic activ detect vad regular one speech recognit ensur extract stronger voic portion speaker recognit speaker level mean varianc normal help elimin discrep sampl speaker proven improv system perform build neural network speaker classifi network structur paramet optim grid search dynam reduc regular paramet use avoid train termin local minimum enabl train goe lower cost speaker verif perform improv predict score normal reward speaker ident indic distinct peak penal weak one high score competitor speaker specif threshold signific reduc err roc curv timit corpus sampl rate use first male speaker use train test classif perform test file use domain regist speaker data remain male speaker use domain speaker impost speaker verif,"['Zhenhao Ge', 'Ananth N. Iyer', 'Srinath Cheluvaraja', 'Ram Sundaram', 'Aravind Ganapathiraju']",['cs.SD'],False,False,False,False,True,False
835,2017-03-28T14:11:05Z,2017-02-08T04:37:40Z,http://arxiv.org/abs/1702.02285v1,http://arxiv.org/pdf/1702.02285v1,Speaker Change Detection Using Features through A Neural Network Speaker   Classifier,speaker chang detect use featur neural network speaker classifi,"The mechanism proposed here is for real-time speaker change detection in conversations, which firstly trains a neural network text-independent speaker classifier using in-domain speaker data. Through the network, features of conversational speech from out-of-domain speakers are then converted into likelihood vectors, i.e. similarity scores comparing to the in-domain speakers. These transformed features demonstrate very distinctive patterns, which facilitates differentiating speakers and enable speaker change detection with some straight-forward distance metrics. The speaker classifier and the speaker change detector are trained/tested using speech of the first 200 (in-domain) and the remaining 126 (out-of-domain) male speakers in TIMIT respectively. For the speaker classification, 100% accuracy at a 200 speaker size is achieved on any testing file, given the speech duration is at least 0.97 seconds. For the speaker change detection using speaker classification outputs, performance based on 0.5, 1, and 2 seconds of inspection intervals were evaluated in terms of error rate and F1 score, using synthesized data by concatenating speech from various speakers. It captures close to 97% of the changes by comparing the current second of speech with the previous second, which is very competitive among literature using other methods.",mechan propos real time speaker chang detect convers first train neural network text independ speaker classifi use domain speaker data network featur convers speech domain speaker convert likelihood vector similar score compar domain speaker transform featur demonstr veri distinct pattern facilit differenti speaker enabl speaker chang detect straight forward distanc metric speaker classifi speaker chang detector train test use speech first domain remain domain male speaker timit respect speaker classif accuraci speaker size achiev ani test file given speech durat least second speaker chang detect use speaker classif output perform base second inspect interv evalu term error rate score use synthes data concaten speech various speaker captur close chang compar current second speech previous second veri competit among literatur use method,"['Zhenhao Ge', 'Ananth N. Iyer', 'Srinath Cheluvaraja', 'Aravind Ganapathiraju']",['cs.SD'],False,False,False,False,True,False
836,2017-03-28T14:11:05Z,2017-02-07T18:41:31Z,http://arxiv.org/abs/1702.02130v1,http://arxiv.org/pdf/1702.02130v1,On the Importance of Temporal Context in Proximity Kernels: A Vocal   Separation Case Study,import tempor context proxim kernel vocal separ case studi,"Musical source separation methods exploit source-specific spectral characteristics to facilitate the decomposition process. Kernel Additive Modelling (KAM) models a source applying robust statistics to time-frequency bins as specified by a source-specific kernel, a function defining similarity between bins. Kernels in existing approaches are typically defined using metrics between single time frames. In the presence of noise and other sound sources information from a single-frame, however, turns out to be unreliable and often incorrect frames are selected as similar. In this paper, we incorporate a temporal context into the kernel to provide additional information stabilizing the similarity search. Evaluated in the context of vocal separation, our simple extension led to a considerable improvement in separation quality compared to previous kernels.",music sourc separ method exploit sourc specif spectral characterist facilit decomposit process kernel addit model kam model sourc appli robust statist time frequenc bin specifi sourc specif kernel function defin similar bin kernel exist approach typic defin use metric singl time frame presenc nois sound sourc inform singl frame howev turn unreli often incorrect frame select similar paper incorpor tempor context kernel provid addit inform stabil similar search evalu context vocal separ simpl extens led consider improv separ qualiti compar previous kernel,"['Delia Fano Yela', 'Sebastian Ewert', 'Derry FitzGerald', 'Mark Sandler']","['cs.SD', 'H.5.5']",False,False,False,False,True,False
837,2017-03-28T14:11:05Z,2017-02-07T13:19:08Z,http://arxiv.org/abs/1702.01999v1,http://arxiv.org/pdf/1702.01999v1,Identification of Voice Utterance with Aging Factor Using the Method of   MFCC Multichannel,identif voic utter age factor use method mfcc multichannel,"This research was conducted to develop a method to identify voice utterance. For voice utterance that encounters change caused by aging factor, with the interval of 10 to 25 years. The change of voice utterance influenced by aging factor might be extracted by MFCC (Mel Frequency Cepstrum Coefficient). However, the level of the compatibility of the feature may be dropped down to 55%. While the ones which do not encounter it may reach 95%. To improve the compatibility of the changing voice feature influenced by aging factor, then the method of the more specific feature extraction is developed: which is by separating the voice into several channels, suggested as MFCC multichannel, consisting of multichannel 5 filterbank (M5FB), multichannel 2 filterbank (M2FB) and multichannel 1 filterbank (M1FB). The result of the test shows that for model M5FB and M2FB have the highest score in the level of compatibility with 85% and 82% with 25 years interval. While model M5FB gets the highest score of 86% for 10 years time interval.",research conduct develop method identifi voic utter voic utter encount chang caus age factor interv year chang voic utter influenc age factor might extract mfcc mel frequenc cepstrum coeffici howev level compat featur may drop one encount may reach improv compat chang voic featur influenc age factor method specif featur extract develop separ voic sever channel suggest mfcc multichannel consist multichannel filterbank mfb multichannel filterbank mfb multichannel filterbank mfb result test show model mfb mfb highest score level compat year interv model mfb get highest score year time interv,"['Roy Rudolf Huizen', 'Jazi Eko Istiyanto', 'Agfianto Eko Putra']",['cs.SD'],False,False,False,False,True,False
842,2017-03-28T14:11:09Z,2017-01-27T12:38:47Z,http://arxiv.org/abs/1701.08156v1,http://arxiv.org/pdf/1701.08156v1,A Comprehensive Survey on Bengali Phoneme Recognition,comprehens survey bengali phonem recognit,Hidden Markov model based various phoneme recognition methods for Bengali language is reviewed. Automatic phoneme recognition for Bengali language using multilayer neural network is reviewed. Usefulness of multilayer neural network over single layer neural network is discussed. Bangla phonetic feature table construction and enhancement for Bengali speech recognition is also discussed. Comparison among these methods is discussed.,hidden markov model base various phonem recognit method bengali languag review automat phonem recognit bengali languag use multilay neural network review use multilay neural network singl layer neural network discuss bangla phonet featur tabl construct enhanc bengali speech recognit also discuss comparison among method discuss,"['Sadia Tasnim Swarna', 'Shamim Ehsan', 'Md. Saiful Islam', 'Marium E Jannat']","['cs.SD', 'cs.CL']",False,False,False,False,True,False
843,2017-03-28T14:11:09Z,2017-01-27T19:21:10Z,http://arxiv.org/abs/1701.07138v3,http://arxiv.org/pdf/1701.07138v3,Learning Mid-Level Auditory Codes from Natural Sound Statistics,learn mid level auditori code natur sound statist,"Interaction with the world requires an organism to transform sensory signals into representations in which behaviorally meaningful properties of the environment are made explicit. These representations are derived through cascades of neuronal processing stages in which neurons at each stage recode the output of preceding stages. Explanations of sensory coding may thus involve understanding how low-level patterns are combined into more complex structures. Although models exist in the visual domain to explain how mid-level features such as junctions and curves might be derived from oriented filters in early visual cortex, little is known about analogous grouping principles for mid-level auditory representations. We propose a hierarchical generative model of natural sounds that learns combinations of spectrotemporal features from natural stimulus statistics. In the first layer the model forms a sparse convolutional code of spectrograms using a dictionary of learned spectrotemporal kernels. To generalize from specific kernel activation patterns, the second layer encodes patterns of time-varying magnitude of multiple first layer coefficients. Because second-layer features are sensitive to combinations of spectrotemporal features, the representation they support encodes more complex acoustic patterns than the first layer. When trained on corpora of speech and environmental sounds, some second-layer units learned to group spectrotemporal features that occur together in natural sounds. Others instantiate opponency between dissimilar sets of spectrotemporal features. Such groupings might be instantiated by neurons in the auditory cortex, providing a hypothesis for mid-level neuronal computation.",interact world requir organ transform sensori signal represent behavior meaning properti environ made explicit represent deriv cascad neuron process stage neuron stage recod output preced stage explan sensori code may thus involv understand low level pattern combin complex structur although model exist visual domain explain mid level featur junction curv might deriv orient filter earli visual cortex littl known analog group principl mid level auditori represent propos hierarch generat model natur sound learn combin spectrotempor featur natur stimulus statist first layer model form spars convolut code spectrogram use dictionari learn spectrotempor kernel general specif kernel activ pattern second layer encod pattern time vari magnitud multipl first layer coeffici becaus second layer featur sensit combin spectrotempor featur represent support encod complex acoust pattern first layer train corpora speech environment sound second layer unit learn group spectrotempor featur occur togeth natur sound instanti oppon dissimilar set spectrotempor featur group might instanti neuron auditori cortex provid hypothesi mid level neuron comput,"['Wiktor Młynarski', 'Josh H. McDermott']","['q-bio.NC', 'cs.SD']",False,False,False,False,True,False
844,2017-03-28T14:11:09Z,2017-01-23T11:18:06Z,http://arxiv.org/abs/1702.02092v1,http://arxiv.org/pdf/1702.02092v1,Characterisation of speech diversity using self-organising maps,characteris speech divers use self organis map,"We report investigations into speaker classification of larger quantities of unlabelled speech data using small sets of manually phonemically annotated speech. The Kohonen speech typewriter is a semi-supervised method comprised of self-organising maps (SOMs) that achieves low phoneme error rates. A SOM is a 2D array of cells that learn vector representations of the data based on neighbourhoods. In this paper, we report a method to evaluate pronunciation using multilevel SOMs with /hVd/ single syllable utterances for the study of vowels, for Australian pronunciation.",report investig speaker classif larger quantiti unlabel speech data use small set manual phonem annot speech kohonen speech typewrit semi supervis method compris self organis map som achiev low phonem error rate som array cell learn vector represent data base neighbourhood paper report method evalu pronunci use multilevel som hvd singl syllabl utter studi vowel australian pronunci,"['Tom A. F. Anderson', 'David M. W. Powers']","['cs.CL', 'cs.NE', 'cs.SD']",False,False,False,False,True,False
845,2017-03-28T14:11:09Z,2017-01-24T16:25:15Z,http://arxiv.org/abs/1701.06078v2,http://arxiv.org/pdf/1701.06078v2,Lyrics-to-Audio Alignment by Unsupervised Discovery of Repetitive   Patterns in Vowel Acoustics,lyric audio align unsupervis discoveri repetit pattern vowel acoust,"Most of the previous approaches to lyrics-to-audio alignment used a pre-developed automatic speech recognition (ASR) system that innately suffered from several difficulties to adapt the speech model to individual singers. A significant aspect missing in previous works is the self-learnability of repetitive vowel patterns in the singing voice, where the vowel part used is more consistent than the consonant part. Based on this, our system first learns a discriminative subspace of vowel sequences, based on weighted symmetric non-negative matrix factorization (WS-NMF), by taking the self-similarity of a standard acoustic feature as an input. Then, we make use of canonical time warping (CTW), derived from a recent computer vision technique, to find an optimal spatiotemporal transformation between the text and the acoustic sequences. Experiments with Korean and English data sets showed that deploying this method after a pre-developed, unsupervised, singing source separation achieved more promising results than other state-of-the-art unsupervised approaches and an existing ASR-based system.",previous approach lyric audio align use pre develop automat speech recognit asr system innat suffer sever difficulti adapt speech model individu singer signific aspect miss previous work self learnabl repetit vowel pattern sing voic vowel part use consist conson part base system first learn discrimin subspac vowel sequenc base weight symmetr non negat matrix factor ws nmf take self similar standard acoust featur input make use canon time warp ctw deriv recent comput vision techniqu find optim spatiotempor transform text acoust sequenc experi korean english data set show deploy method pre develop unsupervis sing sourc separ achiev promis result state art unsupervis approach exist asr base system,"['Sungkyun Chang', 'Kyogu Lee']","['cs.SD', 'cs.LG']",False,False,False,False,True,False
846,2017-03-28T14:11:09Z,2017-01-20T12:48:02Z,http://arxiv.org/abs/1701.05779v1,http://arxiv.org/pdf/1701.05779v1,Empirical Study of Drone Sound Detection in Real-Life Environment with   Deep Neural Networks,empir studi drone sound detect real life environ deep neural network,"This work aims to investigate the use of deep neural network to detect commercial hobby drones in real-life environments by analyzing their sound data. The purpose of work is to contribute to a system for detecting drones used for malicious purposes, such as for terrorism. Specifically, we present a method capable of detecting the presence of commercial hobby drones as a binary classification problem based on sound event detection. We recorded the sound produced by a few popular commercial hobby drones, and then augmented this data with diverse environmental sound data to remedy the scarcity of drone sound data in diverse environments. We investigated the effectiveness of state-of-the-art event sound classification methods, i.e., a Gaussian Mixture Model (GMM), Convolutional Neural Network (CNN), and Recurrent Neural Network (RNN), for drone sound detection. Our empirical results, which were obtained with a testing dataset collected on an urban street, confirmed the effectiveness of these models for operating in a real environment. In summary, our RNN models showed the best detection performance with an F-Score of 0.8009 with 240 ms of input audio with a short processing time, indicating their applicability to real-time detection systems.",work aim investig use deep neural network detect commerci hobbi drone real life environ analyz sound data purpos work contribut system detect drone use malici purpos terror specif present method capabl detect presenc commerci hobbi drone binari classif problem base sound event detect record sound produc popular commerci hobbi drone augment data divers environment sound data remedi scarciti drone sound data divers environ investig effect state art event sound classif method gaussian mixtur model gmm convolut neural network cnn recurr neural network rnn drone sound detect empir result obtain test dataset collect urban street confirm effect model oper real environ summari rnn model show best detect perform score ms input audio short process time indic applic real time detect system,"['Sungho Jeon', 'Jong-Woo Shin', 'Young-Jun Lee', 'Woong-Hee Kim', 'YoungHyoun Kwon', 'Hae-Yong Yang']","['cs.SD', 'cs.LG']",False,False,False,False,True,False
848,2017-03-28T14:11:09Z,2017-01-12T01:02:22Z,http://arxiv.org/abs/1701.03198v1,http://arxiv.org/pdf/1701.03198v1,Unsupervised Latent Behavior Manifold Learning from Acoustic Features:   audio2behavior,unsupervis latent behavior manifold learn acoust featur audiobehavior,"Behavioral annotation using signal processing and machine learning is highly dependent on training data and manual annotations of behavioral labels. Previous studies have shown that speech information encodes significant behavioral information and be used in a variety of automated behavior recognition tasks. However, extracting behavior information from speech is still a difficult task due to the sparseness of training data coupled with the complex, high-dimensionality of speech, and the complex and multiple information streams it encodes. In this work we exploit the slow varying properties of human behavior. We hypothesize that nearby segments of speech share the same behavioral context and hence share a similar underlying representation in a latent space. Specifically, we propose a Deep Neural Network (DNN) model to connect behavioral context and derive the behavioral manifold in an unsupervised manner. We evaluate the proposed manifold in the couples therapy domain and also provide examples from publicly available data (e.g. stand-up comedy). We further investigate training within the couples' therapy domain and from movie data. The results are extremely encouraging and promise improved behavioral quantification in an unsupervised manner and warrants further investigation in a range of applications.",behavior annot use signal process machin learn high depend train data manual annot behavior label previous studi shown speech inform encod signific behavior inform use varieti autom behavior recognit task howev extract behavior inform speech still difficult task due spars train data coupl complex high dimension speech complex multipl inform stream encod work exploit slow vari properti human behavior hypothes nearbi segment speech share behavior context henc share similar represent latent space specif propos deep neural network dnn model connect behavior context deriv behavior manifold unsupervis manner evalu propos manifold coupl therapi domain also provid exampl public avail data stand comedi investig train within coupl therapi domain movi data result extrem encourag promis improv behavior quantif unsupervis manner warrant investig rang applic,"['Haoqi Li', 'Brian Baucom', 'Panayiotis Georgiou']","['cs.LG', 'cs.SD']",False,False,False,False,True,False
849,2017-03-28T14:11:09Z,2017-03-15T00:23:45Z,http://arxiv.org/abs/1701.03360v2,http://arxiv.org/pdf/1701.03360v2,Residual LSTM: Design of a Deep Recurrent Architecture for Distant   Speech Recognition,residu lstm design deep recurr architectur distant speech recognit,"In this paper, a novel architecture for a deep recurrent neural network, residual LSTM is introduced. A plain LSTM has an internal memory cell that can learn long term dependencies of sequential data. It also provides a temporal shortcut path to avoid vanishing or exploding gradients in the temporal domain. The residual LSTM provides an additional spatial shortcut path from lower layers for efficient training of deep networks with multiple LSTM layers. Compared with the previous work, highway LSTM, residual LSTM separates a spatial shortcut path with temporal one by using output layers, which can help to avoid a conflict between spatial and temporal-domain gradient flows. Furthermore, residual LSTM reuses the output projection matrix and the output gate of LSTM to control the spatial information flow instead of additional gate networks, which effectively reduces more than 10% of network parameters. An experiment for distant speech recognition on the AMI SDM corpus shows that 10-layer plain and highway LSTM networks presented 13.7% and 6.2% increase in WER over 3-layer aselines, respectively. On the contrary, 10-layer residual LSTM networks provided the lowest WER 41.0%, which corresponds to 3.3% and 2.8% WER reduction over plain and highway LSTM networks, respectively.",paper novel architectur deep recurr neural network residu lstm introduc plain lstm intern memori cell learn long term depend sequenti data also provid tempor shortcut path avoid vanish explod gradient tempor domain residu lstm provid addit spatial shortcut path lower layer effici train deep network multipl lstm layer compar previous work highway lstm residu lstm separ spatial shortcut path tempor one use output layer help avoid conflict spatial tempor domain gradient flow furthermor residu lstm reus output project matrix output gate lstm control spatial inform flow instead addit gate network effect reduc network paramet experi distant speech recognit ami sdm corpus show layer plain highway lstm network present increas wer layer aselin respect contrari layer residu lstm network provid lowest wer correspond wer reduct plain highway lstm network respect,"['Jaeyoung Kim', 'Mostafa El-Khamy', 'Jungwon Lee']","['cs.LG', 'cs.AI', 'cs.SD']",False,False,False,False,True,False
851,2017-03-28T14:11:13Z,2017-01-04T04:07:11Z,http://arxiv.org/abs/1701.00599v2,http://arxiv.org/pdf/1701.00599v2,AENet: Learning Deep Audio Features for Video Analysis,aenet learn deep audio featur video analysi,"We propose a new deep network for audio event recognition, called AENet. In contrast to speech, sounds coming from audio events may be produced by a wide variety of sources. Furthermore, distinguishing them often requires analyzing an extended time period due to the lack of clear sub-word units that are present in speech. In order to incorporate this long-time frequency structure of audio events, we introduce a convolutional neural network (CNN) operating on a large temporal input. In contrast to previous works this allows us to train an audio event detection system end-to-end. The combination of our network architecture and a novel data augmentation outperforms previous methods for audio event detection by 16%. Furthermore, we perform transfer learning and show that our model learnt generic audio features, similar to the way CNNs learn generic features on vision tasks. In video analysis, combining visual features and traditional audio features such as MFCC typically only leads to marginal improvements. Instead, combining visual features with our AENet features, which can be computed efficiently on a GPU, leads to significant performance improvements on action recognition and video highlight detection. In video highlight detection, our audio features improve the performance by more than 8% over visual features alone.",propos new deep network audio event recognit call aenet contrast speech sound come audio event may produc wide varieti sourc furthermor distinguish often requir analyz extend time period due lack clear sub word unit present speech order incorpor long time frequenc structur audio event introduc convolut neural network cnn oper larg tempor input contrast previous work allow us train audio event detect system end end combin network architectur novel data augment outperform previous method audio event detect furthermor perform transfer learn show model learnt generic audio featur similar way cnns learn generic featur vision task video analysi combin visual featur tradit audio featur mfcc typic onli lead margin improv instead combin visual featur aenet featur comput effici gpu lead signific perform improv action recognit video highlight detect video highlight detect audio featur improv perform visual featur alon,"['Naoya Takahashi', 'Michael Gygli', 'Luc Van Gool']","['cs.MM', 'cs.CV', 'cs.SD']",False,False,False,False,True,False
852,2017-03-28T14:11:13Z,2017-01-09T17:35:17Z,http://arxiv.org/abs/1701.00495v2,http://arxiv.org/pdf/1701.00495v2,Vid2speech: Speech Reconstruction from Silent Video,vidspeech speech reconstruct silent video,"Speechreading is a notoriously difficult task for humans to perform. In this paper we present an end-to-end model based on a convolutional neural network (CNN) for generating an intelligible acoustic speech signal from silent video frames of a speaking person. The proposed CNN generates sound features for each frame based on its neighboring frames. Waveforms are then synthesized from the learned speech features to produce intelligible speech. We show that by leveraging the automatic feature learning capabilities of a CNN, we can obtain state-of-the-art word intelligibility on the GRID dataset, and show promising results for learning out-of-vocabulary (OOV) words.",speechread notori difficult task human perform paper present end end model base convolut neural network cnn generat intellig acoust speech signal silent video frame speak person propos cnn generat sound featur frame base neighbor frame waveform synthes learn speech featur produc intellig speech show leverag automat featur learn capabl cnn obtain state art word intellig grid dataset show promis result learn vocabulari oov word,"['Ariel Ephrat', 'Shmuel Peleg']","['cs.CV', 'cs.SD']",False,False,False,False,True,False
853,2017-03-28T14:11:13Z,2016-12-30T08:46:05Z,http://arxiv.org/abs/1612.09150v2,http://arxiv.org/pdf/1612.09150v2,Phase-incorporating Speech Enhancement Based on Complex-valued Gaussian   Process Latent Variable Model,phase incorpor speech enhanc base complex valu gaussian process latent variabl model,"Traditional speech enhancement techniques modify the magnitude of a speech in time-frequency domain, and use the phase of a noisy speech to resynthesize a time domain speech. This work proposes a complex-valued Gaussian process latent variable model (CGPLVM) to enhance directly the complex-valued noisy spectrum, modifying not only the magnitude but also the phase. The main idea that underlies the developed method is the modeling of short-time Fourier transform (STFT) coefficients across the time frames of a speech as a proper complex Gaussian process (GP) with noise added. The proposed method is based on projecting the spectrum into a low-dimensional subspace. The likelihood criterion is used to optimize the hyperparameters of the model. Experiments were carried out on the CHTTL database, which contains the digits zero to nine in Mandarin. Several standard measures are used to demonstrate that the proposed method outperforms baseline methods.",tradit speech enhanc techniqu modifi magnitud speech time frequenc domain use phase noisi speech resynthes time domain speech work propos complex valu gaussian process latent variabl model cgplvm enhanc direct complex valu noisi spectrum modifi onli magnitud also phase main idea develop method model short time fourier transform stft coeffici across time frame speech proper complex gaussian process gp nois ad propos method base project spectrum low dimension subspac likelihood criterion use optim hyperparamet model experi carri chttl databas contain digit zero nine mandarin sever standard measur use demonstr propos method outperform baselin method,"['Sih-Huei Chen', 'Yuan-Shan Lee', 'Jia-Ching Wang']",['cs.SD'],False,False,False,False,True,False
854,2017-03-28T14:11:13Z,2016-12-30T09:26:26Z,http://arxiv.org/abs/1612.09089v2,http://arxiv.org/pdf/1612.09089v2,What Makes Audio Event Detection Harder than Classification?,make audio event detect harder classif,"There is a common observation that audio event classification is easier to deal with than detection. So far, this observation has been accepted as a fact and we lack a careful analysis. In this paper, we reason the rationale behind this fact and, more importantly, leverage them to benefit the audio event detection task. We present an improved detection pipeline in which a verification step is appended to augment a detection system. This step employs a high-quality event classifier to postprocess the benign event hypotheses outputted by the detection system and reject false alarms. To demonstrate the effectiveness of the proposed pipeline, we implement and pair up different event detectors based on the most common detection schemes and various event classifiers, ranging from the standard bag-of-words model to the state-of-the-art bank-of-regressors one. Experimental results on the ITC-Irst dataset show significant improvements to detection performance. More importantly, these improvements are consistent for all detector-classifier combinations.",common observ audio event classif easier deal detect far observ accept fact lack care analysi paper reason rational behind fact import leverag benefit audio event detect task present improv detect pipelin verif step append augment detect system step employ high qualiti event classifi postprocess benign event hypothes output detect system reject fals alarm demonstr effect propos pipelin implement pair differ event detector base common detect scheme various event classifi rang standard bag word model state art bank regressor one experiment result itc irst dataset show signific improv detect perform import improv consist detector classifi combin,"['Huy Phan', 'Philipp Koch', 'Marco Maass', 'Radoslaw Mazur', 'Ian McLoughlin', 'Alfred Mertins']",['cs.SD'],False,False,False,False,True,False
855,2017-03-28T14:11:13Z,2016-12-27T20:27:24Z,http://arxiv.org/abs/1612.08727v1,http://arxiv.org/pdf/1612.08727v1,"Creating A Musical Performance Dataset for Multimodal Music Analysis:   Challenges, Insights, and Applications",creat music perform dataset multimod music analysi challeng insight applic,"We introduce a dataset for facilitating audio-visual analysis of musical performances. The dataset comprises a number of simple multi-instrument musical pieces assembled from coordinated but separately recorded performances of individual tracks. For each piece, we provide the musical score in MIDI format, the audio recordings of the individual tracks, the audio and video recording of the assembled mixture, and ground-truth annotation files including frame-level and note-level transcriptions. We anticipate that the dataset will be useful for developing and evaluating multi-modal techniques for music source separation, transcription, score following, and performance analysis. We describe our methodology for the creation of this dataset, particularly highlighting our approaches for addressing the challenges involved in maintaining synchronization and naturalness. We briefly discuss the research questions that can be investigated with this dataset.",introduc dataset facilit audio visual analysi music perform dataset compris number simpl multi instrument music piec assembl coordin separ record perform individu track piec provid music score midi format audio record individu track audio video record assembl mixtur ground truth annot file includ frame level note level transcript anticip dataset use develop evalu multi modal techniqu music sourc separ transcript score follow perform analysi describ methodolog creation dataset particular highlight approach address challeng involv maintain synchron natur briefli discuss research question investig dataset,"['Bochen Li', 'Xinzhao Liu', 'Karthik Dinesh', 'Zhiyao Duan', 'Gaurav Sharma']","['cs.MM', 'cs.SD']",False,False,False,False,True,False
857,2017-03-28T14:11:13Z,2016-12-22T10:14:59Z,http://arxiv.org/abs/1612.07523v1,http://arxiv.org/pdf/1612.07523v1,Robustness of Voice Conversion Techniques Under Mismatched Conditions,robust voic convers techniqu mismatch condit,"Most of the existing studies on voice conversion (VC) are conducted in acoustically matched conditions between source and target signal. However, the robustness of VC methods in presence of mismatch remains unknown. In this paper, we report a comparative analysis of different VC techniques under mismatched conditions. The extensive experiments with five different VC techniques on CMU ARCTIC corpus suggest that performance of VC methods substantially degrades in noisy conditions. We have found that bilinear frequency warping with amplitude scaling (BLFWAS) outperforms other methods in most of the noisy conditions. We further explore the suitability of different speech enhancement techniques for robust conversion. The objective evaluation results indicate that spectral subtraction and log minimum mean square error (logMMSE) based speech enhancement techniques can be used to improve the performance in specific noisy conditions.",exist studi voic convers vc conduct acoust match condit sourc target signal howev robust vc method presenc mismatch remain unknown paper report compar analysi differ vc techniqu mismatch condit extens experi five differ vc techniqu cmu arctic corpus suggest perform vc method substanti degrad noisi condit found bilinear frequenc warp amplitud scale blfwas outperform method noisi condit explor suitabl differ speech enhanc techniqu robust convers object evalu result indic spectral subtract log minimum mean squar error logmms base speech enhanc techniqu use improv perform specif noisi condit,"['Monisankha Pal', 'Dipjyoti Paul', 'Md Sahidullah', 'Goutam Saha']","['cs.SD', 'cs.LG', 'stat.ML']",False,False,False,False,True,False
858,2017-03-28T14:11:13Z,2016-12-21T00:02:08Z,http://arxiv.org/abs/1612.07608v1,http://arxiv.org/pdf/1612.07608v1,EchoWear: Smartwatch Technology for Voice and Speech Treatments of   Patients with Parkinson's Disease,echowear smartwatch technolog voic speech treatment patient parkinson diseas,"About 90 percent of people with Parkinson's disease (PD) experience decreased functional communication due to the presence of voice and speech disorders associated with dysarthria that can be characterized by monotony of pitch (or fundamental frequency), reduced loudness, irregular rate of speech, imprecise consonants, and changes in voice quality. Speech-language pathologists (SLPs) work with patients with PD to improve speech intelligibility using various intensive in-clinic speech treatments. SLPs also prescribe home exercises to enhance generalization of speech strategies outside of the treatment room. Even though speech therapies are found to be highly effective in improving vocal loudness and speech quality, patients with PD find it difficult to follow the prescribed exercise regimes outside the clinic and to continue exercises once the treatment is completed. SLPs need techniques to monitor compliance and accuracy of their patients exercises at home and in ecologically valid communication situations. We have designed EchoWear, a smartwatch-based system, to remotely monitor speech and voice exercises as prescribed by SLPs. We conducted a study of 6 individuals; three with PD and three healthy controls. To assess the performance of EchoWear technology compared with high quality audio equipment obtained in a speech laboratory. Our preliminary analysis shows promising outcomes for using EchoWear in speech therapies for people with PD.   Keywords: Dysarthria; knowledge-based speech processing; Parkinson's disease; smartwatch; speech therapy; wearable system.",percent peopl parkinson diseas pd experi decreas function communic due presenc voic speech disord associ dysarthria character monotoni pitch fundament frequenc reduc loud irregular rate speech imprecis conson chang voic qualiti speech languag pathologist slps work patient pd improv speech intellig use various intens clinic speech treatment slps also prescrib home exercis enhanc general speech strategi outsid treatment room even though speech therapi found high effect improv vocal loud speech qualiti patient pd find difficult follow prescrib exercis regim outsid clinic continu exercis onc treatment complet slps need techniqu monitor complianc accuraci patient exercis home ecolog valid communic situat design echowear smartwatch base system remot monitor speech voic exercis prescrib slps conduct studi individu three pd three healthi control assess perform echowear technolog compar high qualiti audio equip obtain speech laboratori preliminari analysi show promis outcom use echowear speech therapi peopl pd keyword dysarthria knowledg base speech process parkinson diseas smartwatch speech therapi wearabl system,"['Harishchandra Dubey', 'Jon C. Goldberg', 'Mohammadreza Abtahi', 'Leslie Mahler', 'Kunal Mankodiya']","['cs.CY', 'cs.SD']",False,False,False,False,True,False
