,プログラム実行日時,論文更新日時,論文リンク,PDFリンク,元論文タイトル,論文タイトル,元サマリ,サマリ,著者,事前付与ジャンル,ニューラルネットワーク,自然言語処理,マーケティング,画像解析,音声解析,強化学習
920,2017-03-28T14:02:35Z,2017-03-20T19:45:39Z,http://arxiv.org/abs/1703.06946v1,http://arxiv.org/pdf/1703.06946v1,SCALPEL: Extracting Neurons from Calcium Imaging Data,scalpel extract neuron calcium imag data,"In the past few years, new technologies in the field of neuroscience have made it possible to simultaneously image activity in large populations of neurons at cellular resolution in behaving animals. In mid-2016, a huge repository of this so-called ""calcium imaging"" data was made publicly-available. The availability of this large-scale data resource opens the door to a host of scientific questions, for which new statistical methods must be developed.   In this paper, we consider the first step in the analysis of calcium imaging data: namely, identifying the neurons in a calcium imaging video. We propose a dictionary learning approach for this task. First, we perform image segmentation to develop a dictionary containing a huge number of candidate neurons. Next, we refine the dictionary using clustering. Finally, we apply the dictionary in order to select neurons and estimate their corresponding activity over time, using a sparse group lasso optimization problem. We apply our proposal to three calcium imaging data sets.   Our proposed approach is implemented in the R package scalpel, which is available on CRAN.",past year new technolog field neurosci made possibl simultan imag activ larg popul neuron cellular resolut behav anim mid huge repositori call calcium imag data made public avail avail larg scale data resourc open door host scientif question new statist method must develop paper consid first step analysi calcium imag data name identifi neuron calcium imag video propos dictionari learn approach task first perform imag segment develop dictionari contain huge number candid neuron next refin dictionari use cluster final appli dictionari order select neuron estim correspond activ time use spars group lasso optim problem appli propos three calcium imag data set propos approach implement packag scalpel avail cran,"['Ashley Petersen', 'Noah Simon', 'Daniela Witten']","['stat.AP', 'q-bio.NC']",False,False,False,True,False,False
937,2017-03-28T14:02:39Z,2017-03-15T17:03:56Z,http://arxiv.org/abs/1703.05264v1,http://arxiv.org/pdf/1703.05264v1,Smooth Image-on-Scalar Regression for Brain Mapping,smooth imag scalar regress brain map,"Brain mapping is an increasingly important tool in neurology and psychiatry researches for the realization of data-driven personalized medicine in the big data era, which learns the statistical links between brain images and subject level features. Taking images as responses, the task raises a lot of challenges due to the high dimensionality of the image with relatively small number of samples, as well as the noisiness of measurements in medical images.   In this paper we propose a novel method {\it Smooth Image-on-scalar Regression} (SIR) for recovering the true association between an image outcome and scalar predictors. The estimator is achieved by minimizing a mean squared error with a total variation (TV) regularization term on the predicted mean image across all subjects. It denoises the images from all subjects and at the same time returns the coefficient maps estimation. We propose an algorithm to solve this optimization problem, which is efficient when combined with recent advances in graph fused lasso solvers. The statistical consistency of the estimator is shown via an oracle inequality.   Simulation results demonstrate that the proposed method outperforms existing methods with separate denoising and regression steps. Especially, SIR shows an evident advantage in recovering signals in small regions. We apply SIR on Alzheimer's Disease Neuroimaging Initiative data and produce interpretable brain maps of the PET image to patient-level features include age, gender, genotype and disease groups.",brain map increas import tool neurolog psychiatri research realize data driven person medicin big data era learn statist link brain imag subject level featur take imag respons task rais lot challeng due high dimension imag relat small number sampl well noisi measur medic imag paper propos novel method smooth imag scalar regress sir recov true associ imag outcom scalar predictor estim achiev minim mean squar error total variat tv regular term predict mean imag across subject denois imag subject time return coeffici map estim propos algorithm solv optim problem effici combin recent advanc graph fuse lasso solver statist consist estim shown via oracl inequ simul result demonstr propos method outperform exist method separ denois regress step especi sir show evid advantag recov signal small region appli sir alzheim diseas neuroimag initi data produc interpret brain map pet imag patient level featur includ age gender genotyp diseas group,"['Ying Liu', 'Bowei Yan']","['stat.ME', 'stat.AP']",False,False,False,True,False,False
949,2017-03-28T14:02:44Z,2017-03-10T22:46:09Z,http://arxiv.org/abs/1703.03862v1,http://arxiv.org/pdf/1703.03862v1,Joint Embedding of Graphs,joint embed graph,"Feature extraction and dimension reduction for networks is critical in a wide variety of domains. Efficiently and accurately learning features for multiple graphs has important applications in statistical inference on graphs. We propose a method to jointly embed multiple undirected graphs. Given a set of graphs, the joint embedding method identifies a linear subspace spanned by rank one symmetric matrices and projects adjacency matrices of graphs into this subspace. The projection coefficients can be treated as features of the graphs. We also propose a random graph model which generalizes classical random graph model and can be used to model multiple graphs. We show through theory and numerical experiments that under the model, the joint embedding method produces estimates of parameters with small errors. Via simulation experiments, we demonstrate that the joint embedding method produces features which lead to state of the art performance in classifying graphs. Applying the joint embedding method to human brain graphs, we find it extract interpretable features that can be used to predict individual composite creativity index.",featur extract dimens reduct network critic wide varieti domain effici accur learn featur multipl graph import applic statist infer graph propos method joint emb multipl undirect graph given set graph joint embed method identifi linear subspac span rank one symmetr matric project adjac matric graph subspac project coeffici treat featur graph also propos random graph model general classic random graph model use model multipl graph show theori numer experi model joint embed method produc estim paramet small error via simul experi demonstr joint embed method produc featur lead state art perform classifi graph appli joint embed method human brain graph find extract interpret featur use predict individu composit creativ index,"['Shangsi Wang', 'Joshua T. Vogelstein', 'Carey E. Priebe']","['stat.AP', 'cs.LG', 'stat.ML']",False,False,False,True,False,False
998,2017-03-28T14:03:04Z,2017-02-19T10:08:16Z,http://arxiv.org/abs/1702.05732v1,http://arxiv.org/pdf/1702.05732v1,Low-dose cryo electron ptychography via non-convex Bayesian optimization,low dose cryo electron ptychographi via non convex bayesian optim,"Electron ptychography has seen a recent surge of interest for phase sensitive imaging at atomic or near-atomic resolution. However, applications are so far mainly limited to radiation-hard samples because the required doses are too high for imaging biological samples at high resolution. We propose the use of non-convex, Bayesian optimization to overcome this problem and reduce the dose required for successful reconstruction by two orders of magnitude compared to previous experiments. We suggest to use this method for imaging single biological macromolecules at cryogenic temperatures and demonstrate 2D single-particle reconstructions from simulated data with a resolution of 7.9 \AA$\,$ at a dose of 20 $e^- / \AA^2$. When averaging over only 15 low-dose datasets, a resolution of 4 \AA$\,$ is possible for large macromolecular complexes. With its independence from microscope transfer function, direct recovery of phase contrast and better scaling of signal-to-noise ratio, cryo-electron ptychography may become a promising alternative to Zernike phase-contrast microscopy.",electron ptychographi seen recent surg interest phase sensit imag atom near atom resolut howev applic far main limit radiat hard sampl becaus requir dose high imag biolog sampl high resolut propos use non convex bayesian optim overcom problem reduc dose requir success reconstruct two order magnitud compar previous experi suggest use method imag singl biolog macromolecul cryogen temperatur demonstr singl particl reconstruct simul data resolut aa dose aa averag onli low dose dataset resolut aa possibl larg macromolecular complex independ microscop transfer function direct recoveri phase contrast better scale signal nois ratio cryo electron ptychographi may becom promis altern zernik phase contrast microscopi,"['Philipp Michael Pelz', 'Wen Xuan Qiu', 'Robert Bücker', 'Günther Kassier', 'R. J. Dwayne Miller']","['physics.comp-ph', 'math.OC', 'physics.data-an', 'stat.AP']",False,False,False,True,False,False
1073,2017-03-28T14:03:38Z,2017-02-17T18:06:27Z,http://arxiv.org/abs/1702.05462v1,http://arxiv.org/pdf/1702.05462v1,Objective Bayesian Analysis for Change Point Problems,object bayesian analysi chang point problem,"In this paper we present an objective approach to change point analysis. In particular, we look at the problem from two perspectives. The first focuses on the definition of an objective prior when the number of change points is known a priori. The second contribution aims to estimate the number of change points by using an objective approach, recently introduced in the literature, based on losses. The latter considers change point estimation as a model selection exercise. We show the performance of the proposed approach on simulated data and on real data sets.",paper present object approach chang point analysi particular look problem two perspect first focus definit object prior number chang point known priori second contribut aim estim number chang point use object approach recent introduc literatur base loss latter consid chang point estim model select exercis show perform propos approach simul data real data set,"['Laurentiu Hinoveanu', 'Fabrizio Leisen', 'Cristiano Villa']","['stat.ME', 'math.ST', 'stat.AP', 'stat.CO', 'stat.ML', 'stat.TH']",False,False,False,True,False,False
1150,2017-03-28T14:04:12Z,2017-03-15T17:03:56Z,http://arxiv.org/abs/1703.05264v1,http://arxiv.org/pdf/1703.05264v1,Smooth Image-on-Scalar Regression for Brain Mapping,smooth imag scalar regress brain map,"Brain mapping is an increasingly important tool in neurology and psychiatry researches for the realization of data-driven personalized medicine in the big data era, which learns the statistical links between brain images and subject level features. Taking images as responses, the task raises a lot of challenges due to the high dimensionality of the image with relatively small number of samples, as well as the noisiness of measurements in medical images.   In this paper we propose a novel method {\it Smooth Image-on-scalar Regression} (SIR) for recovering the true association between an image outcome and scalar predictors. The estimator is achieved by minimizing a mean squared error with a total variation (TV) regularization term on the predicted mean image across all subjects. It denoises the images from all subjects and at the same time returns the coefficient maps estimation. We propose an algorithm to solve this optimization problem, which is efficient when combined with recent advances in graph fused lasso solvers. The statistical consistency of the estimator is shown via an oracle inequality.   Simulation results demonstrate that the proposed method outperforms existing methods with separate denoising and regression steps. Especially, SIR shows an evident advantage in recovering signals in small regions. We apply SIR on Alzheimer's Disease Neuroimaging Initiative data and produce interpretable brain maps of the PET image to patient-level features include age, gender, genotype and disease groups.",brain map increas import tool neurolog psychiatri research realize data driven person medicin big data era learn statist link brain imag subject level featur take imag respons task rais lot challeng due high dimension imag relat small number sampl well noisi measur medic imag paper propos novel method smooth imag scalar regress sir recov true associ imag outcom scalar predictor estim achiev minim mean squar error total variat tv regular term predict mean imag across subject denois imag subject time return coeffici map estim propos algorithm solv optim problem effici combin recent advanc graph fuse lasso solver statist consist estim shown via oracl inequ simul result demonstr propos method outperform exist method separ denois regress step especi sir show evid advantag recov signal small region appli sir alzheim diseas neuroimag initi data produc interpret brain map pet imag patient level featur includ age gender genotyp diseas group,"['Ying Liu', 'Bowei Yan']","['stat.ME', 'stat.AP']",False,False,False,True,False,False
1201,2017-03-28T14:01:45Z,2017-03-27T17:45:07Z,http://arxiv.org/abs/1703.09202v1,http://arxiv.org/pdf/1703.09202v1,Biologically inspired protection of deep networks from adversarial   attacks,biolog inspir protect deep network adversari attack,"Inspired by biophysical principles underlying nonlinear dendritic computation in neural circuits, we develop a scheme to train deep neural networks to make them robust to adversarial attacks. Our scheme generates highly nonlinear, saturated neural networks that achieve state of the art performance on gradient based adversarial examples on MNIST, despite never being exposed to adversarially chosen examples during training. Moreover, these networks exhibit unprecedented robustness to targeted, iterative schemes for generating adversarial examples, including second-order methods. We further identify principles governing how these networks achieve their robustness, drawing on methods from information geometry. We find these networks progressively create highly flat and compressed internal representations that are sensitive to very few input dimensions, while still solving the task. Moreover, they employ highly kurtotic weight distributions, also found in the brain, and we demonstrate how such kurtosis can protect even linear classifiers from adversarial attack.",inspir biophys principl nonlinear dendrit comput neural circuit develop scheme train deep neural network make robust adversari attack scheme generat high nonlinear satur neural network achiev state art perform gradient base adversari exampl mnist despit never expos adversari chosen exampl dure train moreov network exhibit unpreced robust target iter scheme generat adversari exampl includ second order method identifi principl govern network achiev robust draw method inform geometri find network progress creat high flat compress intern represent sensit veri input dimens still solv task moreov employ high kurtot weight distribut also found brain demonstr kurtosi protect even linear classifi adversari attack,"['Aran Nayebi', 'Surya Ganguli']","['stat.ML', 'cs.LG', 'q-bio.NC']",False,False,False,True,False,False
1203,2017-03-28T14:01:45Z,2017-03-27T16:16:35Z,http://arxiv.org/abs/1703.09165v1,http://arxiv.org/pdf/1703.09165v1,PWLS-ULTRA: An Efficient Clustering and Learning-Based Approach for   Low-Dose 3D CT Image Reconstruction,pwls ultra effici cluster learn base approach low dose ct imag reconstruct,"The development of computed tomography (CT) image reconstruction methods that significantly reduce patient radiation exposure while maintaining high image quality is an important area of research in low-dose CT (LDCT) imaging. We propose a new penalized weighted least squares (PWLS) reconstruction method that exploits regularization based on an efficient Union of Learned TRAnsforms (PWLS-ULTRA). The union of square transforms is pre-learned from numerous image patches extracted from a dataset of CT images or volumes. The proposed PWLS-based cost function is optimized by alternating between an image update step, and a sparse coding and clustering step. The CT image update step is accelerated by a relaxed linearized augmented Lagrangian method with ordered-subsets that reduces the number of forward and backward projections. Simulations with 2D and 3D axial CT scans of the XCAT phantom and 3D helical chest scans show that for low-dose levels, the proposed method significantly improves the quality of reconstructed images compared to PWLS reconstruction with a nonadaptive edge-preserving regularizer (PWLS-EP). PWLS with regularization based on a union of learned transforms leads to better image reconstructions than using a single learned square transform or a learned overcomplete synthesis dictionary. We also incorporate patch-based weights in PWLS-ULTRA that enhance image quality and help improve image resolution uniformity.",develop comput tomographi ct imag reconstruct method signific reduc patient radiat exposur maintain high imag qualiti import area research low dose ct ldct imag propos new penal weight least squar pwls reconstruct method exploit regular base effici union learn transform pwls ultra union squar transform pre learn numer imag patch extract dataset ct imag volum propos pwls base cost function optim altern imag updat step spars code cluster step ct imag updat step acceler relax linear augment lagrangian method order subset reduc number forward backward project simul axial ct scan xcat phantom helic chest scan show low dose level propos method signific improv qualiti reconstruct imag compar pwls reconstruct nonadapt edg preserv regular pwls ep pwls regular base union learn transform lead better imag reconstruct use singl learn squar transform learn overcomplet synthesi dictionari also incorpor patch base weight pwls ultra enhanc imag qualiti help improv imag resolut uniform,"['Xuehang Zheng', 'Saiprasad Ravishankar', 'Yong Long', 'Jeffrey A. Fessler']",['stat.ML'],False,False,False,True,False,False
1213,2017-03-28T14:01:49Z,2017-03-25T16:49:03Z,http://arxiv.org/abs/1703.08710v1,http://arxiv.org/pdf/1703.08710v1,Count-ception: Counting by Fully Convolutional Redundant Counting,count ception count fulli convolut redund count,"Counting objects in digital images is a process that should be replaced by machines. This tedious task is time consuming and prone to errors due to fatigue of human annotators. The goal is to have a system that takes as input an image and returns a count of the objects inside and justification for the prediction in the form of object localization. We repose a problem, originally posed by Lempitsky and Zisserman, to instead predict a count map which contains redundant counts based on the receptive field of a smaller regression network. The regression network predicts a count of the objects that exist inside this frame. By processing the image in a fully convolutional way each pixel is going to be accounted for some number of times, the number of windows which include it, which is the size of each window, (i.e., 32x32 = 1024). To recover the true count take the average over the redundant predictions. Our contribution is redundant counting instead of predicting a density map in order to average over errors. We also propose a novel deep neural network architecture adapted from the Inception family of networks called the Count-ception network. Together our approach results in a 20% gain over the state of the art method by Xie, Noble, and Zisserman in 2016.",count object digit imag process replac machin tedious task time consum prone error due fatigu human annot goal system take input imag return count object insid justif predict form object local repos problem origin pose lempitski zisserman instead predict count map contain redund count base recept field smaller regress network regress network predict count object exist insid frame process imag fulli convolut way pixel go account number time number window includ size window recov true count take averag redund predict contribut redund count instead predict densiti map order averag error also propos novel deep neural network architectur adapt incept famili network call count ception network togeth approach result gain state art method xie nobl zisserman,"['Joseph Paul Cohen', 'Henry Z. Lo', 'Yoshua Bengio']","['cs.CV', 'cs.LG', 'stat.ML']",False,False,False,True,False,False
1220,2017-03-28T14:01:53Z,2017-03-24T12:07:34Z,http://arxiv.org/abs/1703.08383v1,http://arxiv.org/pdf/1703.08383v1,Smart Augmentation - Learning an Optimal Data Augmentation Strategy,smart augment learn optim data augment strategi,"A recurring problem faced when training neural networks is that there is typically not enough data to maximize the generalization capability of deep neural networks(DNN). There are many techniques to address this, including data augmentation, dropout, and transfer learning. In this paper, we introduce an additional method which we call Smart Augmentation and we show how to use it to increase the accuracy and reduce overfitting on a target network. Smart Augmentation works by creating a network that learns how to generate augmented data during the training process of a target network in a way that reduces that networks loss. This allows us to learn augmentations that minimize the error of that network.   Smart Augmentation has shown the potential to increase accuracy by demonstrably significant measures on all datasets tested. In addition, it has shown potential to achieve similar or improved performance levels with significantly smaller network sizes in a number of tested cases.",recur problem face train neural network typic enough data maxim general capabl deep neural network dnn mani techniqu address includ data augment dropout transfer learn paper introduc addit method call smart augment show use increas accuraci reduc overfit target network smart augment work creat network learn generat augment data dure train process target network way reduc network loss allow us learn augment minim error network smart augment shown potenti increas accuraci demonstr signific measur dataset test addit shown potenti achiev similar improv perform level signific smaller network size number test case,"['Joseph Lemley', 'Shabab Bazrafkan', 'Peter Corcoran']","['cs.AI', 'cs.LG', 'stat.ML']",False,False,False,True,False,False
1252,2017-03-28T14:02:06Z,2017-03-22T17:08:40Z,http://arxiv.org/abs/1703.07255v2,http://arxiv.org/pdf/1703.07255v2,ZM-Net: Real-time Zero-shot Image Manipulation Network,zm net real time zero shot imag manipul network,"Many problems in image processing and computer vision (e.g. colorization, style transfer) can be posed as 'manipulating' an input image into a corresponding output image given a user-specified guiding signal. A holy-grail solution towards generic image manipulation should be able to efficiently alter an input image with any personalized signals (even signals unseen during training), such as diverse paintings and arbitrary descriptive attributes. However, existing methods are either inefficient to simultaneously process multiple signals (let alone generalize to unseen signals), or unable to handle signals from other modalities. In this paper, we make the first attempt to address the zero-shot image manipulation task. We cast this problem as manipulating an input image according to a parametric model whose key parameters can be conditionally generated from any guiding signal (even unseen ones). To this end, we propose the Zero-shot Manipulation Net (ZM-Net), a fully-differentiable architecture that jointly optimizes an image-transformation network (TNet) and a parameter network (PNet). The PNet learns to generate key transformation parameters for the TNet given any guiding signal while the TNet performs fast zero-shot image manipulation according to both signal-dependent parameters from the PNet and signal-invariant parameters from the TNet itself. Extensive experiments show that our ZM-Net can perform high-quality image manipulation conditioned on different forms of guiding signals (e.g. style images and attributes) in real-time (tens of milliseconds per image) even for unseen signals. Moreover, a large-scale style dataset with over 20,000 style images is also constructed to promote further research.",mani problem imag process comput vision color style transfer pose manipul input imag correspond output imag given user specifi guid signal holi grail solut toward generic imag manipul abl effici alter input imag ani person signal even signal unseen dure train divers paint arbitrari descript attribut howev exist method either ineffici simultan process multipl signal let alon general unseen signal unabl handl signal modal paper make first attempt address zero shot imag manipul task cast problem manipul input imag accord parametr model whose key paramet condit generat ani guid signal even unseen one end propos zero shot manipul net zm net fulli differenti architectur joint optim imag transform network tnet paramet network pnet pnet learn generat key transform paramet tnet given ani guid signal tnet perform fast zero shot imag manipul accord signal depend paramet pnet signal invari paramet tnet extens experi show zm net perform high qualiti imag manipul condit differ form guid signal style imag attribut real time ten millisecond per imag even unseen signal moreov larg scale style dataset style imag also construct promot research,"['Hao Wang', 'Xiaodan Liang', 'Hao Zhang', 'Dit-Yan Yeung', 'Eric P. Xing']","['cs.CV', 'cs.AI', 'cs.GR', 'cs.LG', 'stat.ML']",False,False,False,True,False,False
1255,2017-03-28T14:02:06Z,2017-03-21T10:34:59Z,http://arxiv.org/abs/1703.07131v1,http://arxiv.org/pdf/1703.07131v1,Knowledge distillation using unlabeled mismatched images,knowledg distil use unlabel mismatch imag,"Current approaches for Knowledge Distillation (KD) either directly use training data or sample from the training data distribution. In this paper, we demonstrate effectiveness of 'mismatched' unlabeled stimulus to perform KD for image classification networks. For illustration, we consider scenarios where this is a complete absence of training data, or mismatched stimulus has to be used for augmenting a small amount of training data. We demonstrate that stimulus complexity is a key factor for distillation's good performance. Our examples include use of various datasets for stimulating MNIST and CIFAR teachers.",current approach knowledg distil kd either direct use train data sampl train data distribut paper demonstr effect mismatch unlabel stimulus perform kd imag classif network illustr consid scenario complet absenc train data mismatch stimulus use augment small amount train data demonstr stimulus complex key factor distil good perform exampl includ use various dataset stimul mnist cifar teacher,"['Mandar Kulkarni', 'Kalpesh Patil', 'Shirish Karande']","['cs.CV', 'cs.LG', 'stat.ML']",False,False,False,True,False,False
1257,2017-03-28T14:02:06Z,2017-03-21T04:11:13Z,http://arxiv.org/abs/1703.07047v1,http://arxiv.org/pdf/1703.07047v1,High-Resolution Breast Cancer Screening with Multi-View Deep   Convolutional Neural Networks,high resolut breast cancer screen multi view deep convolut neural network,"Recent advances in deep learning for object recognition in natural images has prompted a surge of interest in applying a similar set of techniques to medical images. Most of the initial attempts largely focused on replacing the input to such a deep convolutional neural network from a natural image to a medical image. This, however, does not take into consideration the fundamental differences between these two types of data. More specifically, detection or recognition of an anomaly in medical images depends significantly on fine details, unlike object recognition in natural images where coarser, more global structures matter more. This difference makes it inadequate to use the existing deep convolutional neural networks architectures, which were developed for natural images, because they rely on heavily downsampling an image to a much lower resolution to reduce the memory requirements. This hides details necessary to make accurate predictions for medical images. Furthermore, a single exam in medical imaging often comes with a set of different views which must be seamlessly fused in order to reach a correct conclusion. In our work, we propose to use a multi-view deep convolutional neural network that handles a set of more than one high-resolution medical image. We evaluate this network on large-scale mammography-based breast cancer screening (BI-RADS prediction) using 103 thousand images. We focus on investigating the impact of training set sizes and image sizes on the prediction accuracy. Our results highlight that performance clearly increases with the size of training set, and that the best performance can only be achieved using the images in the original resolution. This suggests the future direction of medical imaging research using deep neural networks is to utilize as much data as possible with the least amount of potentially harmful preprocessing.",recent advanc deep learn object recognit natur imag prompt surg interest appli similar set techniqu medic imag initi attempt larg focus replac input deep convolut neural network natur imag medic imag howev doe take consider fundament differ two type data specif detect recognit anomali medic imag depend signific fine detail unlik object recognit natur imag coarser global structur matter differ make inadequ use exist deep convolut neural network architectur develop natur imag becaus reli heavili downsampl imag much lower resolut reduc memori requir hide detail necessari make accur predict medic imag furthermor singl exam medic imag often come set differ view must seamless fuse order reach correct conclus work propos use multi view deep convolut neural network handl set one high resolut medic imag evalu network larg scale mammographi base breast cancer screen bi rad predict use thousand imag focus investig impact train set size imag size predict accuraci result highlight perform clear increas size train set best perform onli achiev use imag origin resolut suggest futur direct medic imag research use deep neural network util much data possibl least amount potenti harm preprocess,"['Krzysztof J. Geras', 'Stacey Wolfson', 'S. Gene Kim', 'Linda Moy', 'Kyunghyun Cho']","['cs.CV', 'cs.LG', 'stat.ML']",False,False,False,True,False,False
1259,2017-03-28T14:02:06Z,2017-03-21T02:04:30Z,http://arxiv.org/abs/1703.07026v1,http://arxiv.org/pdf/1703.07026v1,Cross-modal Deep Metric Learning with Multi-task Regularization,cross modal deep metric learn multi task regular,"DNN-based cross-modal retrieval has become a research hotspot, by which users can search results across various modalities like image and text. However, existing methods mainly focus on the pairwise correlation and reconstruction error of labeled data. They ignore the semantically similar and dissimilar constraints between different modalities, and cannot take advantage of unlabeled data. This paper proposes Cross-modal Deep Metric Learning with Multi-task Regularization (CDMLMR), which integrates quadruplet ranking loss and semi-supervised contrastive loss for modeling cross-modal semantic similarity in a unified multi-task learning architecture. The quadruplet ranking loss can model the semantically similar and dissimilar constraints to preserve cross-modal relative similarity ranking information. The semi-supervised contrastive loss is able to maximize the semantic similarity on both labeled and unlabeled data. Compared to the existing methods, CDMLMR exploits not only the similarity ranking information but also unlabeled cross-modal data, and thus boosts cross-modal retrieval accuracy.",dnn base cross modal retriev becom research hotspot user search result across various modal like imag text howev exist method main focus pairwis correl reconstruct error label data ignor semant similar dissimilar constraint differ modal cannot take advantag unlabel data paper propos cross modal deep metric learn multi task regular cdmlmr integr quadruplet rank loss semi supervis contrast loss model cross modal semant similar unifi multi task learn architectur quadruplet rank loss model semant similar dissimilar constraint preserv cross modal relat similar rank inform semi supervis contrast loss abl maxim semant similar label unlabel data compar exist method cdmlmr exploit onli similar rank inform also unlabel cross modal data thus boost cross modal retriev accuraci,"['Xin Huang', 'Yuxin Peng']","['cs.LG', 'cs.CV', 'stat.ML']",False,False,False,True,False,False
1264,2017-03-28T14:02:09Z,2017-03-20T17:21:19Z,http://arxiv.org/abs/1703.06857v1,http://arxiv.org/pdf/1703.06857v1,Deep Neural Networks Do Not Recognize Negative Images,deep neural network recogn negat imag,"Deep Neural Networks (DNNs) have achieved remarkable performance on a variety of pattern-recognition tasks, particularly visual classification problems, where new algorithms reported to achieve or even surpass the human performance. In this paper, we test the state-of-the-art DNNs with negative images and show that the accuracy drops to the level of random classification. This leads us to the conjecture that the DNNs, which are merely trained on raw data, do not recognize the semantics of the objects, but rather memorize the inputs. We suggest that negative images can be thought as ""semantic adversarial examples"", which we define as transformed inputs that semantically represent the same objects, but the model does not classify them correctly.",deep neural network dnns achiev remark perform varieti pattern recognit task particular visual classif problem new algorithm report achiev even surpass human perform paper test state art dnns negat imag show accuraci drop level random classif lead us conjectur dnns mere train raw data recogn semant object rather memor input suggest negat imag thought semant adversari exampl defin transform input semant repres object model doe classifi correct,"['Hossein Hosseini', 'Radha Poovendran']","['cs.CV', 'cs.LG', 'stat.ML']",False,False,False,True,False,False
